latitude_surface_hole,longitude_surface_hole
32.002864,-101.63767
31.787238,-101.607818
32.045004,-101.699491
31.875359,-101.716611
31.894656,-101.727107
31.828976,-101.703494
31.995744,-101.661899
31.921855,-101.7401
32.036213,-101.771428
32.054033,-101.74205
32.085357,-101.720935
32.021551,-101.757668
31.902936,-101.724721
31.885191,-101.715069
32.023155,-101.745449
32.027375,-101.762606
32.063432,-101.700967
32.027417,-101.762419
32.027438,-101.762325
32.015392,-101.768694
32.01532,-101.768742
32.015249,-101.76879
32.015177,-101.768838
32.006658,-101.700639
31.983948,-101.684585
32.056068,-101.75177
32.000709,-101.62812
31.917377,-101.74296
32.027932,-101.7577
32.0279,-101.75784
32.027869,-101.757981
31.749002,-101.7517
32.038403,-101.752481
32.038382,-101.752574
32.038361,-101.752668
32.035251,-101.750934
32.028489,-101.767147
32.02852,-101.767007
32.028552,-101.766866
32.028625,-101.765571
32.028783,-101.765837
32.026473,-101.766741
32.026505,-101.7666
32.025634,-101.763994
32.029468,-101.759457
32.0295,-101.759317
32.029532,-101.759176
32.031957,-101.760599
32.031989,-101.760458
32.031895,-101.759912
32.050261,-101.739249
32.050293,-101.739109
32.050325,-101.738969
32.050853,-101.739151
32.050884,-101.73901
32.050916,-101.73887
32.027799,-101.759327
32.027925,-101.759734
32.027805,-101.759696
32.063439,-101.751546
32.062941,-101.752192
32.062847,-101.751643
32.063004,-101.751911
32.063532,-101.752093
32.061031,-101.760746
32.061063,-101.760606
32.061511,-101.760762
32.061418,-101.760216
32.061574,-101.760482
32.080493,-101.748339
32.080692,-101.74863
32.081165,-101.747896
32.08124,-101.747781
32.081315,-101.747665
32.069458,-101.762572
32.080124,-101.739038
32.080218,-101.739447
32.080323,-101.739481
32.083346,-101.731873
32.083332,-101.731936
32.080377,-101.739499
32.080429,-101.739516
32.055656,-101.765938
32.055656,-101.765938
32.055684,-101.765813
32.055698,-101.765751
32.055713,-101.765689
32.083375,-101.731749
32.083389,-101.731686
32.083361,-101.731811
31.741734,-101.755142
31.741748,-101.75508
31.741762,-101.755018
31.73869,-101.763706
31.738704,-101.763644
31.738717,-101.763582
32.085636,-101.723365
32.085774,-101.723708
32.085788,-101.723646
32.085802,-101.723584
32.085817,-101.723521
32.080444,-101.739755
32.080297,-101.73933
32.080403,-101.739364
32.080403,-101.739364
32.080509,-101.739399
32.057941,-101.774882
32.058064,-101.774882
32.029593,-101.760564
32.029603,-101.760404
32.083564,-101.731791
32.083578,-101.731729
32.083592,-101.731666
32.083606,-101.731604
32.083621,-101.731541
31.688166,-101.699082
32.034547,-101.74188
32.035001,-101.73985
32.034561,-101.741817
32.034907,-101.739305
32.034575,-101.741755
32.038318,-101.752742
32.058229,-101.774883
32.058312,-101.774883
32.058147,-101.774883
31.7889,-101.630164
31.788933,-101.630025
31.788966,-101.629886
32.085802,-101.723584
32.085817,-101.723521
32.085831,-101.723459
32.085298,-101.723677
32.085319,-101.723583
32.084614,-101.7143
32.084635,-101.714207
32.084656,-101.714113
32.084677,-101.71402
32.084698,-101.713926
32.011098,-101.770263
32.01112,-101.770169
32.011143,-101.770076
32.011165,-101.769983
32.011187,-101.76989
32.034505,-101.742066
32.034519,-101.742004
32.034533,-101.741942
32.035481,-101.739865
32.035502,-101.739772
31.702305,-101.7764
31.701427,-101.763201
31.706943,-101.693422
31.688652,-101.674244
31.653222,-101.694117
31.672402,-101.655005
32.212639,-101.689309
32.098043,-101.693744
32.184222,-101.68121
32.192621,-101.665136
32.186076,-101.672946
32.186974,-101.686084
32.187532,-101.668617
32.092709,-101.687306
32.087608,-101.694433
32.10699,-101.691825
32.18135,-101.693877
32.188001,-101.690644
31.27265,-101.269324
31.265392,-101.269423
31.295215,-101.268887
31.302136,-101.268793
31.279952,-101.261053
31.309369,-101.267898
31.257829,-101.269312
31.31651,-101.268426
31.250721,-101.269466
31.27967,-101.252298
31.287019,-101.252045
31.346425,-101.268399
31.338731,-101.268517
31.294906,-101.243916
31.25737,-101.25245
31.294923,-101.260628
31.301581,-101.251754
31.294665,-101.251744
31.264978,-101.260733
31.272182,-101.260075
31.323996,-101.226775
31.257718,-101.261088
31.250572,-101.261214
31.330946,-101.251267
31.301681,-101.235586
31.301602,-101.243954
31.251175,-101.253524
31.279822,-101.244223
31.3166,-101.243494
31.309331,-101.243823
31.294527,-101.235387
31.3163,-101.234847
31.309176,-101.235143
31.264899,-101.236297
31.265013,-101.244692
31.272109,-101.244473
31.294667,-101.226826
31.294162,-101.218284
31.301603,-101.218094
31.316234,-101.218252
31.316427,-101.226551
31.309232,-101.226716
31.385955,-101.268569
31.400039,-101.267733
31.309216,-101.218266
31.330807,-101.226478
31.330798,-101.21786
31.323792,-101.21841
31.250695,-101.245117
31.25726,-101.244021
31.257123,-101.235652
31.250782,-101.236085
31.400287,-101.259307
31.250759,-101.228732
31.257347,-101.227584
31.25705,-101.218693
31.250879,-101.218863
31.324224,-101.268581
31.331135,-101.268333
31.302871,-101.158682
31.31003,-101.14931
31.3026,-101.149498
31.308457,-101.156464
31.208419,-101.189674
31.193517,-101.21357
31.418992,-101.242091
31.410704,-101.251387
31.333148,-101.209525
31.208362,-101.212757
31.244009,-101.227534
31.228515,-101.227613
31.243911,-101.218163
31.221705,-101.21841
31.340256,-101.209562
31.236402,-101.227936
31.236413,-101.218843
31.22862,-101.218814
31.214176,-101.21865
31.206471,-101.227931
31.33267,-101.182988
31.210512,-101.203748
31.209595,-101.174809
31.338294,-101.198393
31.35423,-101.165925
31.341838,-101.167783
31.244598,-100.941849
31.334659,-101.166673
31.368348,-101.149078
31.494782,-100.966549
31.361763,-101.140172
31.485754,-100.992643
31.374765,-101.255009
31.376664,-101.251829
31.369484,-101.251894
31.369531,-101.25738
31.482335,-100.988021
31.500468,-100.983347
31.514363,-100.940968
31.504133,-100.978924
31.500445,-100.975011
31.478546,-100.992677
31.508133,-101.022607
31.449331,-100.954234
31.504063,-100.967574
31.483038,-100.996279
31.492971,-100.975511
31.262486,-101.250351
31.270309,-101.233856
31.515649,-101.017107
31.503847,-100.970623
31.282142,-101.271471
31.503664,-101.02607
31.497496,-100.984005
31.504721,-101.034978
31.51051,-100.970262
31.507409,-100.953537
31.20476,-101.212771
31.236594,-100.790429
31.514393,-100.983869
31.498018,-101.034437
31.498905,-101.026121
31.4265,-100.900677
31.430699,-100.896083
31.512789,-101.012596
31.435876,-100.898115
31.287879,-101.229131
31.434031,-100.91776
31.517105,-101.010463
31.484708,-100.962955
31.493303,-100.955792
31.421508,-100.901405
31.284873,-101.233731
31.285216,-101.258425
31.255969,-101.251301
31.285393,-101.266563
31.4814,-100.967794
31.52345,-100.964396
31.309107,-101.160784
31.254899,-101.241295
31.299479,-101.224348
31.249634,-101.234301
31.249507,-101.241919
31.300589,-101.14766
31.303478,-101.245623
31.292872,-101.220532
31.263202,-101.242343
31.296272,-101.237884
31.311727,-101.237411
31.301138,-101.156537
31.270407,-101.242266
31.255475,-101.224748
31.325807,-101.219779
31.325599,-101.228604
31.319522,-101.242556
31.318383,-101.237149
31.311147,-101.245961
31.291978,-101.215905
31.298363,-101.215875
31.307542,-101.258374
31.332864,-101.220016
31.303771,-101.233134
31.255762,-101.233593
31.33293,-101.228688
31.269138,-101.260341
31.313021,-101.267098
31.254499,-101.265659
31.282582,-101.255668
31.261521,-101.257315
31.262008,-101.265378
31.291263,-101.252739
31.30527,-101.230966
31.297713,-101.272288
31.208725,-101.229907
31.238034,-101.229496
31.27637,-101.256876
31.319802,-101.222356
31.305789,-101.215897
31.313111,-101.217902
31.312372,-101.226984
31.281325,-101.229213
31.248027,-101.203348
31.276099,-101.239815
31.27651,-101.248418
31.29809,-101.24801
31.208627,-101.221328
31.216057,-101.229765
31.263393,-101.234011
31.255515,-101.216523
31.249083,-101.250751
31.263246,-101.216049
31.263471,-101.225029
31.249176,-101.259271
31.248796,-101.216635
31.248871,-101.225054
31.277995,-101.216228
31.285279,-101.216135
31.322041,-101.249641
31.329375,-101.249554
31.303591,-100.961376
31.275762,-100.935125
31.251804,-100.948149
31.228594,-100.947206
31.2587,-100.952404
31.263287,-100.956905
31.281548,-100.940771
31.252286,-100.973276
31.288356,-100.928337
31.264612,-100.945525
31.266741,-100.941714
31.285479,-100.9319
31.27796,-100.932011
31.281289,-100.932179
31.270247,-100.940689
31.292191,-100.924378
31.270192,-100.936782
31.268486,-100.945241
31.262713,-100.941038
31.273559,-100.932001
31.295161,-100.914162
31.266766,-100.9411
31.330606,-101.168682
31.478242,-100.974157
31.489344,-100.961656
31.482558,-100.992695
31.485826,-100.988398
31.478236,-100.963878
31.496556,-100.958234
31.493537,-100.988066
31.208549,-101.216983
31.481318,-100.975868
31.50088,-100.970823
31.434096,-100.908901
31.429878,-100.900536
31.504062,-100.974734
31.489813,-101.000752
31.489239,-100.95425
31.479207,-100.996795
31.486138,-100.971361
31.500526,-100.96253
31.493398,-100.971421
31.511987,-101.01779
31.507761,-100.979446
31.49314,-100.979833
31.494038,-101.034941
31.508595,-101.033643
31.449367,-100.959356
31.478865,-100.988525
31.500632,-100.988066
31.501349,-100.970896
31.515135,-100.966755
31.510591,-100.944417
31.418844,-100.898951
31.306384,-101.227999
31.215989,-101.217043
31.311374,-101.271076
31.325582,-101.22418
31.315028,-101.237195
31.278346,-101.250353
31.2603,-101.237765
31.267593,-101.271724
31.282148,-101.267289
31.253148,-101.220811
31.338977,-101.206952
31.271235,-101.267448
31.256536,-101.254852
31.343207,-101.266223
31.307206,-101.22013
31.266853,-101.250687
31.330767,-101.181366
31.274726,-101.263102
31.363527,-101.177323
31.234256,-101.216725
31.274607,-101.224842
31.270687,-101.224725
31.229037,-101.22229
31.211751,-101.216581
31.211769,-101.218051
31.268405,-101.255384
31.268909,-101.257557
31.258765,-101.253294
31.26901,-101.251548
31.269525,-101.250879
31.268966,-101.234072
31.26896,-101.233665
31.300125,-101.262614
31.303763,-101.259475
31.307458,-101.262447
31.290216,-101.2696
31.290219,-101.269792
31.290217,-101.269696
31.318506,-101.232314
31.319492,-101.234505
31.319491,-101.234409
31.318505,-101.232217
31.327135,-101.221874
31.303609,-101.217734
31.303608,-101.217638
31.304466,-101.215419
31.304465,-101.215323
31.30638,-101.217205
31.306882,-101.21539
31.306881,-101.215294
31.306379,-101.217109
31.359439,-101.160776
31.216953,-101.228874
31.267237,-101.232838
31.267236,-101.232742
31.269858,-101.236726
31.269941,-101.236726
31.218795,-101.230124
31.263035,-101.219375
31.290175,-101.266111
31.267791,-101.260812
31.260828,-101.261066
31.270662,-101.252502
31.270786,-101.252504
31.309098,-101.219485
31.307464,-101.221805
31.307585,-101.221779
31.306601,-101.225485
31.306603,-101.225629
31.306275,-101.229803
31.304546,-101.222224
31.304422,-101.222226
31.270213,-101.255575
31.270197,-101.255703
31.298195,-101.242238
31.298347,-101.242486
31.334687,-101.26134
31.334685,-101.261196
31.334671,-101.261467
31.335135,-101.261188
31.335134,-101.261044
31.335132,-101.2609
31.320949,-101.234186
31.320947,-101.234042
31.320946,-101.233898
31.811888,-103.511583
31.822916,-103.515666
31.822916,-103.52
31.801468,-103.568255
31.823444,-103.498944
31.819666,-103.499083
31.838202,-103.519876
31.787075,-103.566905
31.844966,-103.532799
31.834583,-103.519305
31.804777,-103.549611
31.838138,-103.523805
31.866888,-103.563
31.866916,-103.550083
31.833388,-103.528027
31.782797,-103.567739
31.844854,-103.537576
31.867416,-103.554638
31.804936,-103.51244
31.785962,-103.571394
31.809213,-103.508342
31.797375,-103.564099
31.794902,-103.581266
31.855865,-103.532951
31.819465,-103.520552
31.675923,-103.398943
31.671451,-103.415056
31.665436,-103.426632
31.698078,-103.39841
31.694476,-103.41493
32.231085,-101.729689
32.124409,-101.848002
32.116043,-101.854122
32.122504,-101.856404
32.096652,-101.839383
32.121966,-101.83162
32.109939,-101.812576
32.117143,-101.805899
32.241379,-101.911492
32.134023,-101.878613
32.240705,-101.898295
32.278739,-102.077377
32.252728,-101.728646
32.159679,-101.952361
32.479526,-101.919628
32.093946,-101.892263
32.222121,-102.125954
32.094903,-101.884827
32.24635,-101.726856
32.247836,-101.71888
32.241034,-101.71669
32.236627,-101.737076
32.239523,-101.724939
32.242384,-101.743846
32.222928,-101.728125
32.203528,-101.945875
32.219245,-101.702747
32.233385,-101.706748
32.231386,-101.757785
32.226868,-101.711635
32.192323,-101.951931
32.219338,-101.934276
32.193045,-101.941324
32.226419,-101.936553
32.228513,-101.927461
32.189172,-101.932955
32.185399,-101.949867
32.187381,-101.941638
32.221516,-101.925598
32.237494,-101.921875
32.212324,-101.93202
32.246023,-101.916441
32.191368,-101.736133
32.244061,-101.924117
32.235843,-101.93026
32.233432,-101.938809
32.254867,-101.909734
32.261619,-101.911887
32.214242,-101.923823
32.198085,-101.991391
32.247767,-101.907184
32.239691,-101.912989
32.179769,-101.940308
32.249238,-101.934458
32.256115,-101.936896
32.178427,-101.723613
32.205884,-101.993705
32.242288,-101.932492
32.266429,-101.95872
32.212239,-101.995878
32.161274,-101.923877
32.167891,-101.926479
32.244214,-101.988057
32.268402,-101.950036
32.169953,-101.917803
32.273753,-101.959721
32.278916,-101.955631
32.176829,-101.731285
32.227367,-101.999328
32.201774,-102.008916
32.311796,-101.89204
32.278239,-101.943603
32.240396,-101.941205
32.184273,-101.733891
32.258835,-101.956758
32.162273,-101.950346
32.191709,-101.989362
32.189758,-101.997424
32.171018,-101.945912
32.169579,-101.952674
32.164082,-101.943107
32.166022,-101.935153
32.305329,-101.889761
32.210274,-102.003259
32.202939,-102.001371
32.186012,-101.914717
32.196368,-101.999672
32.244369,-101.995901
32.208564,-102.010727
32.200271,-101.995444
32.188434,-102.004997
32.227857,-101.991863
32.221314,-101.989575
32.21443,-101.986612
32.207711,-101.984365
32.199529,-102.018068
32.31392,-101.883879
32.199846,-101.982686
32.193907,-101.980609
32.314923,-101.910976
32.237438,-101.985656
32.223353,-102.006236
32.138111,-101.926089
32.234698,-101.99265
32.131069,-101.92371
32.241727,-101.985814
32.21816,-102.00495
32.23964,-101.977246
32.232104,-102.009843
32.247233,-101.942875
32.254404,-101.945253
32.286152,-101.937604
32.315444,-101.876173
32.281026,-101.926786
32.25743,-101.96452
32.25033,-101.962783
32.243075,-101.960433
32.244886,-101.951627
32.2519,-101.9533
32.311256,-101.8951
32.248238,-101.970577
32.272704,-102.121888
32.318503,-101.930365
32.263965,-101.903576
32.146084,-101.958468
32.29087,-101.885164
32.347373,-101.868572
32.340772,-101.866283
32.197703,-102.02586
32.128801,-101.932108
32.135829,-101.934131
32.238927,-102.01274
32.14934,-101.91071
32.150835,-101.903366
32.205412,-101.979759
32.230067,-101.98311
32.190286,-102.024143
32.223407,-101.98101
32.283078,-101.882473
32.204172,-102.028637
32.226875,-101.972855
32.23706,-101.958192
32.238234,-101.948911
32.231491,-101.947053
32.229336,-101.955713
32.227908,-101.963078
32.186589,-101.977395
32.181189,-101.967368
32.18853,-101.969122
32.232314,-101.974934
32.234462,-101.966662
32.145852,-101.965051
32.132914,-101.915073
32.125754,-101.913209
32.152746,-101.895179
32.159921,-101.897419
32.301862,-101.871569
32.143996,-101.901566
32.232618,-102.037705
32.216354,-101.978702
32.210094,-101.976654
32.202095,-101.973824
32.19568,-101.972229
32.118902,-101.911069
32.123698,-101.922847
32.327844,-101.923708
32.325812,-101.93254
32.33052,-101.844997
32.13301,-102.041506
32.20211,-102.036728
32.220589,-102.05342
32.196047,-102.034719
32.188478,-102.032356
32.131771,-101.951292
32.119861,-101.938432
32.124987,-101.949037
32.181087,-102.029211
32.200538,-102.04534
32.193781,-102.042953
32.240995,-101.904597
32.18262,-102.057181
32.21788,-101.906421
32.190706,-101.924894
32.211615,-101.903754
32.192553,-101.916647
32.088218,-102.051781
32.214995,-102.068178
32.242873,-101.889679
32.207063,-102.082798
32.238137,-102.056214
32.198534,-102.052959
32.256613,-101.894597
32.176089,-102.05481
32.236439,-102.064315
32.190232,-102.059986
32.196407,-102.061936
32.191915,-102.051256
32.316724,-101.840546
32.174336,-102.062903
32.211581,-102.093463
32.178526,-102.073627
32.164591,-102.069353
32.187836,-102.068355
32.194569,-102.070575
32.192713,-102.078886
32.166921,-102.06099
32.210395,-101.940266
32.170354,-102.079914
32.172324,-102.072243
32.176735,-102.082121
32.181089,-102.065493
32.200352,-101.918571
32.19826,-101.927488
32.186225,-102.07647
32.19096,-102.086833
32.185002,-102.084368
32.20001,-102.080836
32.198664,-102.088997
32.282034,-102.053814
32.294059,-102.129909
32.292209,-102.139029
32.290354,-102.147917
32.288498,-102.156531
32.296069,-102.121644
32.213259,-102.085505
32.205225,-102.091413
32.273471,-102.151394
32.275288,-102.142715
32.277451,-102.134164
32.279328,-102.125399
32.281294,-102.117076
32.288638,-102.119386
32.28672,-102.127751
32.284717,-102.136696
32.282745,-102.145475
32.280762,-102.154084
32.269938,-102.131877
32.267948,-102.140519
32.266004,-102.149289
32.258754,-102.14704
32.260637,-102.138248
32.261716,-102.129093
32.263136,-102.121049
32.265419,-102.111506
32.273867,-102.114748
32.218291,-102.096327
32.220148,-102.088225
32.316225,-102.166537
32.127754,-101.90482
32.203337,-101.938007
32.224478,-101.944796
32.217408,-101.942522
32.178856,-101.849961
32.301734,-102.095247
32.300164,-102.104132
32.298119,-102.112945
32.137675,-102.087415
32.292614,-102.101789
32.29052,-102.110546
32.294175,-102.092663
32.260252,-101.895526
32.247118,-101.879994
32.264683,-101.887536
32.152033,-102.05842
